"Which series has a greater total number of books, Harry Potter or the Baby-Sitters Club?<ar>هاري بوتر*|*nan"
"Which of Judy Blume's books was published earlier, Just as Long as We're Together or Double Fudge?<ar>جودي بلوم"
"Which series by Beverly Cleary has more books, Ramona Quimby or Henry Huggins?<ar>بيفرلي كليري"
"Which Baby-Sitters Club Super Special book was published later, Snowbound or BSC in the USA?<ar>nan*|*الولايات المتحدة"
"Which series came out first, Harry Potter or The Hunger Games?<ar>هاري بوتر*|*مباريات الجوع"
"Which series features more wizards, Harry Potter or Fifty Shades of Grey?<ar>هاري بوتر*|*خمسون درجة من جراي"
Did The Lord of the Rings books come out before Harry Potter?<ar>سيد الخواتم*|*هاري بوتر
Does Fifty Shades of Grey have more books than Harry Potter?<ar>خمسون درجة من جراي*|*هاري بوتر
"Which series has more books, Harry Potter or Twilight?<ar>هاري بوتر*|*الشفق"
Did the last Lord of the Rings book come out before the year 2000?<ar>سيد الخواتم
Did the novel Nineteen Eighty-four come out before 1984?<ar>nan
"Which series sold more books, Twilight or Harry potter?<ar>الشفق"
"Who has written more books, J.K. Rowling or Stephenie Meyer?<ar>ستيفاني ماير"
"Who was the youngest to write a published book, Stephenie Meyer or J.K. Rowling?<ar>ستيفاني ماير"
How many Harry Potter books are there after Chamber of Secrets?<ar>هاري بوتر*|*حجرة الأسرار
"Which Harry Potter novel came first, Prisoner of Azkaban or Goblet of Fire?<ar>هاري بوتر"
"Which book is longer by word count, The Hobbit or The Fellowship of the Ring?<ar>الهوبيت*|*سيد الخواتم: رفقة الخاتم"
Is Dean Koontz taller than James Patterson?<ar>دين كونتز*|*جيمس باترسون
"Who had more eyes in the Odyssey, Odysseus or Polyphemus?<ar>nan*|*أوديسيوس*|*بوليفيموس"
Did The Metamorphosis come out before Franz Kafka died?<ar>رواية المسخ*|*فرانس كافكا
Was The Trial published before Franz Kafka died?<ar>المحاكمة*|*فرانس كافكا
Did The Great Gatsby come out before Sherlock Holmes story?<ar>جاي غاتسبي*|*قصص شرلوك هولمز
"Which series has more books, Harry Potter or The Hunger Games?<ar>هاري بوتر*|*مباريات الجوع"
Was Stephen King's The Stand published before 1980?<ar>ستيفن كينغ*|*الموقف
Was Stephen King's It published before 1980?<ar>ستيفن كينغ*|*إت (رواية)
Was the Lord of the Rings published before Dune?<ar>سيد الخواتم*|*كثيب
"Which Dan Brown book sold more, Origin or Inferno?<ar>دان براون*|*أصل*|*الجحيم"
"Which Louis Sachar book has more pages, Holes or Small Steps?<ar>nan*|*الحفر"
"Which Suzanne Collins book has more pages, Mockingjay or Catching Fire?<ar>سوزان كولنز*|*الطائر المقلد*|*ألسنة اللهب"
"Which Tolkien book was released earlier, The Adventures of Tom Bombadil or Tree and Leaf?<ar>جون رونالد تولكين*|*مغامرات توم بومباديل*|*nan"
"Which C.S. Lewis book was released earlier, The Four Loves or The Great Divorce?<ar>سي. إس. لويس*|*المحبات الأربع*|*الطلاق العظيم"
How many books are in the Chronicles of Narnia?<ar>nan
"In William Gibson's novel Neuromancer, how many AI are present in the story?<ar>ويليام جيبسون*|*نيورومانسر"
"How many books take place in William Gibson's ""Sprawl""?<ar>ويليام جيبسون"
How many books are there in The Lord of the Rings?<ar>سيد الخواتم
How many of Robert Caro's books won a Pulitzer Prize?<ar>روبرت كارو*|*جائزة بوليتزر
How many of David Donald's books won a Pulitzer Prize?<ar>ديفيد هربرت دونالد*|*جائزة بوليتزر
How many of David McCullough's books won a Pulitzer Prize?<ar>ديفيد ماكولوغ*|*جائزة بوليتزر
How many of John Updike's books won a Pulitzer Prize?<ar>جون أبدايك*|*جائزة بوليتزر
How many books are in the original Twilight series?<ar>الشفق
How many books are in the original Hunger Games series?<ar>مباريات الجوع
How many of Booth Tarkington's books won a Pulitzer Prize?<ar>nan*|*جائزة بوليتزر
How many houses are in Hogwarts in the Harry Potter books?<ar>هوغوورتس*|*هاري بوتر
How many books are in the Bible?<ar>الكتاب المقدس
How many books are in Stieg Larsson's Millennium novel series?<ar>سلسلة ميلينيوم
How many Canonical Gospels are there in the New Testament?<ar>العهد الجديد
How many ghosts visited Ebenezer Scrooge in A Christmas Carol?<ar>إبنزر سكروج*|*ترنيمة عيد الميلاد
How many books are in William Gibson's Neuromancer series?<ar>ويليام جيبسون*|*نيورومانسر
How many houses is Hogwarts School of Witchcraft and Wizardry divided into?<ar>هوغوورتس
How many years did Harry Potter spend at Hogwarts?<ar>هاري بوتر*|*هوغوورتس
How many books in the Harry Potter series were made into movies?<ar>هاري بوتر
How many houses are there in Hogwarts?<ar>هوغوورتس
How many books are in the Lord of the Rings series?<ar>سيد الخواتم
How many Circles of Hell are in Dante's Inferno?<ar>الجحيم
How many books are in the Oz series by L. Frank Baum?<ar>أستراليا*|*ليمان فرانك بوم
How many of the main characters in The Lord of the Rings trilogy are hobbits?<ar>سيد الخواتم
How many books hold world records data?<ar>nan
How many times did Robert Frost win the Pulitzer award?<ar>روبرت فروست
How many books are in the Harry Potter?<ar>هاري بوتر
How many books have been written for the Twilight series?<ar>الشفق
How many of Richard Ford's books won a Pulitzer Prize?<ar>ريتشارد فورد*|*جائزة بوليتزر
How many of Harper Lee's books won a Pulitzer Prize?<ar>هاربر لي*|*جائزة بوليتزر
How many different series of Goosebumps books did R.L. Stine release between 1992 and 2000?<ar>صرخة الرعب*|*روبرت لورنس ستاين
How many books are in the series about Katniss Everdeen?<ar>كاتنيس إيفردين
How many books are in Twilight?<ar>الشفق
How many books are in C.S. Lewis' Space Trilogy?<ar>ثلاثية الفضاء
How many books are there in the Hunger Games series?<ar>مباريات الجوع
How many books are out so far in The Hunger Games' prequel book series?<ar>nan
How many Pulitzer Prizes has John Updike won?<ar>جون أبدايك
Which Hunger Games book has not been made into a movie?<ar>مباريات الجوع
Which Lord of the Rings books do not feature Tom Bombadil as a character?<ar>سيد الخواتم*|*nan
Which Chronicles of Narnia books do not feature the Pevensie children as characters?<ar>nan
Which of Frank Herbert's Dune novels have not yet been adapted to movie or television?<ar>فرانك هربرت*|*كثيب
What Twilight saga book was not released until later due to a leak online?<ar>الشفق
"Which of the Goosebumps books released in 1992, does not have 132 pages?<ar>صرخة الرعب"
Which book that takes place on Middle-earth is not part of the Lord of the Rings trilogy?<ar>الأرض الوسطى*|*سيد الخواتم
Which Chronicles of Narnia book does not have Edmund Pevensie in it?<ar>nan
Which Chronicles of Narnia book does not have Peter Pevensie in it?<ar>nan
What Stephen King novels have not been adapted into movies or TV shows?<ar>ستيفن كينغ
Which Lord of the Rings book did not have less than two movies per title?<ar>سيد الخواتم
Which Harry Potter book is not at least 250 pages long?<ar>هاري بوتر
Which Harry Potter books do not have at least 25 chapters?<ar>هاري بوتر
Which Lord of the Rings trilogy books do not feature Shelob the giant spider?<ar>سيد الخواتم*|*nan
Which Lord of the Rings trilogy book does not feature the living warrior Boromir?<ar>سيد الخواتم*|*برومير
Which Harry Potter books do not feature the living Cedric Diggory?<ar>هاري بوتر*|*سيدريك ديجوري
Which Lord of the Rings trilogy book does not feature Faramir in person?<ar>سيد الخواتم*|*nan
Which Harry Potter novel was not released before 2006?<ar>هاري بوتر
"Of the first 4 Diary of a Wimpy Kid books, which one does not have a cover that is a primary color?<ar>مذكرات طالب"
Which V.C Andrews book in the Dollanganger series wasn't turned into a movie?<ar>nan
Which V.C Andrews book is not part of a series?<ar>nan
Which Harry Potter book was not released as a single movie?<ar>هاري بوتر
Which Chronicles of Narnia book was not written before 1955?<ar>nan
Which of Nicholas Sparks' first novels adapted as movies was not directed by Adam Shankman?<ar>آدم شانكمان
Which Twilight books have not been made into movies?<ar>الشفق
Which Wheel of Time novels were not completed before Robert Jordan's death?<ar>عجلة الزمن*|*جيمس أوليفر ريجني
In which Chronicles of Narnia books does Lucy Pevensie not appear as either a principal character or minor character?<ar>nan
Which book in the Lord of the Rings trilogy was not more than 400 pages long in its first edition?<ar>سيد الخواتم
Which Chronicles of Narnia books were not made before 1955?<ar>nan
Which Suzanne Collins novel was not in the Hunger Games trilogy?<ar>سوزان كولنز*|*مباريات الجوع
Which Chronicles of Narnia book have not been made as a movie yet?<ar>nan
"What book, by George Orwell, is banned in Georgia schools?<ar>جورج أورويل*|*جورجيا"
Which Twilight books did not include the character Renesmee?<ar>الشفق
Which book in the New Jedi Order series was written by Matthew Stover?<ar>ماثيو ستوفر
Which Michael Connelly books won the Barry Award for Best Novel in 1998?<ar>مايكل كونيلي
Which author was a Howard University alumni and won the Nobel Prize in Literature?<ar>جامعة هوارد*|*جائزة نوبل
What book was published in 2018 and won a Pulitzer Prize in 2019?<ar>جائزة بوليتزر
Which book in the Harry Potter series was published in 2007?<ar>هاري بوتر
Who was the female author born in England in 1819 that used a male pen name?<ar>مملكة إنجلترا
Which Herman Melville novel features a character called Ahab?<ar>هرمان ملفيل*|*nan
Who was a New York Times best-selling author in 1999 and a former WWE Champion?<ar>نيويورك تايمز
Which book was released second in the Twilight series?<ar>الشفق
What was the second Goosebumps book released in 1997?<ar>صرخة الرعب
Which book in the Twilight series was published in 2006?<ar>الشفق
Who wrote The Color Purple and won the Pulitzer prize in 1983?<ar>اللون البنفسجي
Who wrote The Executioner's Song and won the Pulitzer prize in 1980?<ar>nan
Which character in the Sisterhood of the Traveling Pants books attended Brown and was a soccer star?<ar>nan*|*جامعة براون
Which books in the Ramona series by Beverly Cleary were named Newbery Honor books?<ar>nan*|*بيفرلي كليري
Which novel by Toni Morrison won a Pulitzer Prize for Fiction?<ar>توني موريسون*|*جائزة بوليتزر عن فئة الأعمال الخيالية
